filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
aetha.wav,0.273742132,0.069913112,3217.326919,2512.559098,6028.476117,0.178216789,-271.973883,56.26292682,9.310814259,1.827104963,-8.105168047,-9.505578903,-16.87975591,-1.42089391,-30.56560674,4.886064322,-8.777701743,-8.460716934,-6.307426684,-7.691060356,-5.643920067,0.389766617,-13.66785627,2.935093338,-3.415732147,-6.558659533,amaradewa
apara.wav,0.239818702,0.082404278,2097.934087,1723.681631,3614.82003,0.129062548,-331.703273,66.3304649,-13.27943062,23.48264413,3.961932785,-5.301683677,-19.77237789,-6.934439388,-21.62883649,-8.808456811,-8.052138738,-13.9161301,-10.25992847,-5.524151586,-6.779885607,-4.307234707,-11.23808805,-5.134051345,-5.427292258,-11.8603015,amaradewa
aradhana.wav,0.215856122,0.108738363,1294.176016,1109.555766,2340.531833,0.079225661,-319.1472185,97.91335275,-21.08550893,3.073447438,-37.8196971,-19.87435453,-0.971904778,-30.11892955,-21.34577613,-11.57291442,-13.12819747,-10.62597579,-9.951233692,-11.57477564,-3.72908887,1.69535765,-5.191087476,0.662204357,-6.146233071,-14.52134902,amaradewa
Ase.wav,0.229887264,0.041397523,2018.28712,1693.066212,3476.219794,0.114972403,-410.1802535,72.03351625,-7.059905909,24.54583824,-10.14917125,-12.33103025,-26.0839286,-9.204105316,-28.47083015,-13.72661854,-8.952365812,-18.31743136,-10.62971508,-7.603166597,-1.65446645,1.984599134,-14.45575142,-6.076291675,-3.323962543,-19.69727613,amaradewa
athuaga.wav,0.244716202,0.044922523,1887.022574,1876.787435,3468.702067,0.098584504,-405.9800212,55.01316449,7.993000593,12.68124282,-4.740157905,-7.871350262,-13.72101652,-5.561754196,-18.54786341,-5.659478233,-7.897135723,-11.76835888,-9.648039718,-5.702816363,-4.961342505,-4.371205455,-12.53037966,-3.85795224,-8.844325407,-11.03283092,amaradewa
EseMathuwana.wav,0.21403081,0.00858015,997.1034397,1041.229055,1644.385587,0.072693751,-569.7455393,52.34426705,22.45365575,8.158645982,2.317051449,-5.685912935,-9.535546505,-9.118543093,-11.10717395,-12.38397354,-9.892110396,-8.143699035,-7.291338428,-4.987607418,-4.375630947,-5.572375016,-4.440625358,-3.116829638,-4.623517488,-4.916766657,amaradewa
IpidaMare.wav,0.253963515,0.026515001,669.940567,694.374965,1046.553917,0.049076664,-456.9527494,89.95834067,32.50516892,3.797760178,-0.441315429,-5.933129357,-12.26594593,-12.59038432,-11.1202297,-9.701450893,-7.573141752,-7.297608589,-7.693347396,-6.067827022,-5.436554935,-6.470114857,-5.29630935,-4.113865185,-6.580052935,-8.076139568,amaradewa
IraHandaPaayana.wav,0.23903516,0.035445385,1317.686336,1167.476486,2362.504967,0.085644266,-407.0248099,80.59607244,8.344326758,19.17518494,-4.077614703,-16.3170007,-2.958256401,-13.70764913,-11.04246703,-3.254931508,-7.807909813,-3.63533582,-5.728657248,-6.137415036,0.565865599,-7.881374914,-6.52690864,1.943381276,-8.532983002,-5.455438349,amaradewa
MeaGuruPare.wav,0.225252661,0.031803299,1237.669229,1471.373252,2440.887841,0.059357772,-424.0128642,83.24769097,9.265259569,19.99555387,6.423210224,-8.515680768,-21.25656218,-10.24371526,-17.42044759,-12.54714216,-11.3003661,-16.20959798,-6.176406158,-8.789082043,-6.163878341,-11.01309424,-6.633616706,-3.347684594,-14.91470615,-8.757074639,amaradewa
Track1.wav,0.225078742,0.087864555,2505.53807,1955.843416,4336.229536,0.143179321,-328.413613,46.08874823,-16.49304386,-3.058720536,3.043924761,-20.62371379,-15.70781242,-0.520553057,-18.64162176,-11.32621718,-11.46096862,-6.212144749,-7.336346762,-1.779269353,-5.210900476,-2.852975032,-7.418681644,0.477838245,1.905844686,-1.159542458,amarasiri
Track10.wav,0.21198022,0.075451538,2726.3966,2097.525286,4375.050337,0.177817268,-375.4478421,54.95453463,3.58454656,-8.777770309,-7.520666992,-12.73607351,-8.510370544,-12.1494096,-19.12211421,-9.443913779,-3.560997837,-7.042631802,-9.312221499,-8.6785211,-5.178306748,-4.218626308,-13.99036786,1.147837835,-4.362811538,-12.07666211,amarasiri
Track2.wav,0.231336374,0.066475376,2073.831363,1630.188062,3450.763638,0.135882488,-374.4066344,62.02495654,-11.02357153,12.47611981,6.49040569,-12.59003725,-11.9395781,-6.110470296,-12.30235706,-9.062699911,-7.583836418,-10.53034991,-8.042801964,-11.08967689,-6.410157427,-3.55912811,-7.443562272,0.653611811,-3.314423499,-7.591744306,amarasiri
Track3.wav,0.230486594,0.111743234,2076.868661,1830.324573,3517.721717,0.11615749,-294.7055758,76.73000341,-16.40221761,7.206643375,4.363080479,-12.21781081,-16.21925127,-11.58655551,-20.9107561,-7.929652606,-3.041648021,-20.9191786,-12.80492593,-12.73283787,-0.99613554,-3.601397177,-16.20359286,-1.330024779,-10.10983349,-14.01723998,amarasiri
Track4.wav,0.230186933,0.084666155,3397.109487,2168.047539,5363.688953,0.228183669,-333.2529727,47.26048765,0.522227742,8.665857573,1.577711432,-4.561572978,-15.18437278,-6.73699332,-8.226991405,-10.62895833,0.45756288,-13.35300815,-3.343380791,-10.77223264,-2.743878017,-2.642363579,-8.6681794,3.227380303,-4.417665307,-8.714170516,amarasiri
Track5.wav,0.223406986,0.090360478,1958.394905,1742.895565,3400.422788,0.108905328,-331.8838625,66.86655169,-17.63332029,1.533551559,-0.910178119,-13.31878482,-7.317961906,-1.107740704,-11.43834685,-2.4888932,1.08013567,-6.45725738,-6.223227766,-9.556517402,-10.56440222,-4.228170727,-14.03335888,-1.218810573,-3.613567219,-6.715920691,amarasiri
Track6.wav,0.231170123,0.113864921,2828.248514,1684.256796,4213.569835,0.209512299,-330.0674396,73.63968402,-7.893960955,20.60140767,-2.060778878,-9.97259966,-13.43816476,-8.248521961,-15.42114625,-9.132788376,-4.749065236,-13.61725096,-6.26248671,-13.06919948,-7.355623301,-3.246946541,-14.26305798,-0.849897486,-3.765626983,-12.46488171,amarasiri
Track7.wav,0.216685427,0.05834439,3488.945662,2115.71889,5439.883998,0.250738525,-388.2251126,34.8832136,-0.556747653,6.21624251,-1.325818625,-7.51507361,-5.336370633,-5.967209114,-13.64732691,-2.473265191,-6.873229248,-5.726024556,-6.465582695,-5.853787582,-3.687714254,-1.755476781,-11.55541101,-0.965548232,-1.573529361,-11.10324353,amarasiri
Track9.wav,0.208149756,0.060111102,2127.607126,1683.282408,3502.600866,0.127765097,-385.0109029,60.63286267,-17.26831111,3.318478651,1.242901149,-12.10105316,-10.88447239,-6.878439452,-12.41808133,-7.221601287,-4.577369716,-13.81313891,-6.809506155,-9.23918678,-3.500719359,-3.708046004,-10.51920906,0.040786276,-6.113450072,-8.647368634,amarasiri
1.wav,0.314324496,0.080109552,3394.312577,1485.256479,4988.366202,0.269966414,-280.0042031,7.41155517,-71.68966226,27.21357487,-52.15105612,6.496935777,-37.90780176,0.434852694,-16.19167129,-13.2862308,2.486478759,-11.47778981,-1.666657643,-4.349178622,5.105034861,-14.6976655,6.956876554,-3.339036532,-4.425070642,0.060041194,anjaline
2.wav,0.260540577,0.11702206,2067.551485,1511.573672,3617.780744,0.125854952,-222.2725075,78.86166966,-55.10504964,33.52514287,-34.94514781,-6.362658007,-23.53870033,-8.073162773,-20.52265746,-13.0651739,4.102662297,-13.41593809,-4.356986963,-6.32292875,-1.75262533,-9.563050849,4.310468189,3.118726889,3.545893205,10.09723983,anjaline
3.wav,0.267997629,0.099472098,2187.133117,1533.302839,3775.353687,0.14063311,-260.8902188,65.82520612,-54.09990193,46.32526241,-17.33110374,-2.714531701,-28.15249714,-0.218456944,-7.651424379,-14.56579318,-5.865397366,-9.72668748,1.370868665,-2.392162513,4.302661384,-1.899674173,8.569929953,-0.142006346,2.21546512,3.058071005,anjaline
4.wav,0.24189849,0.110003285,1968.856622,1283.573077,3171.113713,0.127787344,-281.808551,90.94285427,-35.01626319,16.84164114,-26.47734529,-6.208687062,-14.05266967,-25.84782685,-17.38385607,8.631947932,-11.09757036,-20.33837765,11.76828386,-5.459503252,-4.362125246,-3.109313803,3.089141176,-0.305617065,-11.2347435,2.355526093,anjaline
5.wav,0.283854352,0.116866969,1269.605122,1039.88329,2281.66426,0.075296179,-295.4339027,126.4722337,-44.49282643,9.055697625,13.24494694,-8.485883153,-3.676842311,-4.79084846,-3.369038837,-3.928986906,0.599366069,2.994664353,3.23483175,6.617185941,3.614330126,1.0075709,1.552221745,-0.833438098,2.039187276,5.117278266,anjaline
6.wav,0.264061384,0.0751727,3076.613447,1840.860707,5073.312548,0.212903798,-315.3375494,33.91476961,-22.39555086,41.34626606,-37.7355448,6.353099324,-22.1801323,1.340379569,-28.73706667,-3.073009862,-8.267210196,-16.20061643,5.420491134,-13.20645814,7.489447745,-9.439719421,5.127333342,-4.197130052,-2.862317713,1.038456729,anjaline
7.wav,0.261704149,0.077804081,2678.111387,1460.705833,4094.508046,0.19249235,-315.1070774,47.32402891,-36.23743823,19.7930815,-20.88142949,2.532026791,-12.70435794,-7.491683444,-10.09393183,-11.3202227,-6.701836031,-7.096777316,-2.005743821,-1.388127949,4.419958488,-3.697890466,4.739314606,-0.239012627,-2.084919907,-0.57285509,anjaline
8.wav,0.27071967,0.091735445,2704.167096,1880.663709,4774.371172,0.16666331,-293.7043517,43.83469263,-18.72605814,38.33094863,-35.05066946,9.040063046,-17.64326523,-1.74636108,-23.82274389,-3.748089707,-5.341399366,-12.87030054,5.190704664,-10.82293248,9.028713869,-6.464863303,4.888884819,-1.086859388,-1.710789948,2.298221153,anjaline
9.wav,0.262163129,0.078570694,2552.756837,1587.129238,4215.096436,0.167768137,-310.9657642,34.24136855,-50.82566576,33.65389468,-19.64767713,5.576181166,-17.75794166,-2.231226994,-7.456923397,-7.121818512,6.736153144,-1.837184468,11.12323858,14.5356292,9.144375826,3.487294629,11.96797907,-0.081548745,1.397778732,2.846945582,anjaline
bindunuPemin.wav,0.195730174,0.089539252,2439.281794,1971.861757,4221.411955,0.129827588,-363.802819,18.32284026,-13.71953711,13.65708329,-26.45848914,-25.42736024,-11.59558658,-41.56449368,-11.58955769,-12.87431255,-24.07944403,-15.37486404,-5.718354539,2.75596041,4.620364625,11.38220877,13.02388672,4.392590835,1.375844597,-3.594142277,chandralekha
hiruGilila.wav,0.215133857,0.07443244,2540.852414,1883.670709,4405.379221,0.150494104,-342.3286785,35.21408775,-30.78686547,19.04981058,-21.65914146,-25.1768579,-11.94266968,-31.55403658,-22.21483723,-10.73476826,-24.33801874,-10.66623191,-14.64018941,-4.238732376,-4.478320967,-6.457540794,-0.717460619,3.589512609,0.597535958,8.27363618,chandralekha
Jesujesu.wav,0.22320716,0.036177643,2176.252446,1602.005549,3621.312778,0.137129186,-431.5134163,55.45859515,-32.09403857,-4.840109343,-25.50050981,-21.50155683,-7.491993982,-28.65545858,-15.7629874,-13.75043111,-16.68655902,-6.921230972,-6.220684156,0.997831465,3.163629953,4.895744802,3.811470267,4.572894229,2.805196048,-0.795650333,chandralekha
kohedo.wav,0.218049176,0.048441485,2221.473613,1402.689775,3634.866663,0.151844448,-376.4316621,46.54176882,-59.881009,-5.44076983,-28.48929222,-11.42085937,1.646767574,-31.00495349,-5.880137561,-6.644261087,-18.83649919,-6.777671936,-12.43379631,1.74830543,-8.76201616,-3.893251747,6.167204337,4.167193792,7.460675522,4.811919806,chandralekha
kusumata.wav,0.210808087,0.065856583,2603.621475,1808.128294,4318.687402,0.173034117,-363.8092744,34.84390048,-49.84897548,1.082713782,-19.10055101,-13.57926194,-2.447696984,-34.89789899,-8.555699095,-5.565186719,-18.946819,-11.29186185,-11.32403255,-1.166724294,0.617348428,-3.61536688,2.877528838,6.339094458,7.105431631,13.21446703,chandralekha
MageDinapothe.wav,0.199624427,0.025363807,1301.867775,1006.436524,2057.072553,0.105403588,-478.7172022,40.24576583,-3.650027363,-15.26718811,-8.034274477,-7.331261387,-8.515191983,-7.426325604,-9.250983193,-10.63684097,-8.77188758,-6.72396791,-2.319048408,4.307518414,5.811986313,3.308147614,3.473375474,3.371712109,0.002893723,-0.959388965,chandralekha
MeaPaaluSeetha.wav,0.217526534,0.035310946,1769.963408,1202.599984,2792.467576,0.144770467,-458.6623459,36.48763907,-12.58720388,-21.43646627,-7.048436632,-4.810269928,-12.12026666,-10.16799662,-2.686434524,-4.573886871,-8.724789795,-2.949181925,5.44379797,7.206816792,4.089202307,1.249215253,0.037529509,-1.7913589,-2.420097472,0.868642242,chandralekha
pemSihinaMawana.wav,0.194673815,0.034754891,949.0627221,730.8767397,1452.704988,0.072757308,-463.6972203,59.99983613,7.978696215,-14.4293277,-5.533177154,2.12356244,-4.771739147,-14.15809434,-16.21135147,-14.65950149,-15.48765323,-16.43355155,-12.94680241,-8.557415047,-8.651800606,-9.089231868,-3.405446251,5.144268808,9.335432595,8.191069075,chandralekha
RanPokunata.wav,0.212350295,0.004798109,1567.149381,1419.182675,2676.266449,0.121810026,-589.7403478,17.92085,7.65328064,3.00198772,2.050693388,0.637774166,-0.287187756,-1.115509431,-3.737939981,-6.215813311,-6.137791552,-4.560457719,-3.0333119,-2.210040911,-2.557758023,-2.946845357,-2.014887336,-0.898232897,-0.572058456,0.207090423,chandralekha
tharu.wav,0.186051029,0.034177165,1854.234916,1239.042258,3064.679807,0.127622185,-460.2451593,37.71958895,-40.02100387,0.843096891,-24.56001599,-21.78806887,-4.148713515,-24.44079988,-10.98986159,-10.38483996,-15.54673025,-4.871724381,-2.132929375,7.416105273,7.577429513,5.223734347,3.046344645,2.195536563,3.015807119,2.775219284,chandralekha
1.wav,0.250922873,0.044655409,2970.323784,1822.189343,4718.110938,0.210712492,-443.8859814,51.73942326,-6.337168389,41.35746743,2.001037618,-13.73394527,9.912033928,-9.074946735,-29.19320863,-14.26496478,-9.137494972,-14.39152106,-16.27926933,-12.689686,-2.71763621,-13.03309508,-14.93759683,-3.845359858,-12.41119401,-11.43101927,clarence
10.wav,0.233416753,0.057283856,2112.195344,1818.818885,3837.717735,0.104016961,-346.3962017,39.55770638,-9.167312078,49.70749343,-8.44824644,-13.42890037,2.407365397,-11.05591161,-31.26868352,-7.76376019,-12.69256749,-13.41740008,-14.87345801,-16.11471143,-1.916362115,-8.016265262,-13.57194468,0.157772608,-9.860044258,-7.402515323,clarence
2.wav,0.225097363,0.044010099,4692.49821,2187.697315,6751.85462,0.336696625,-402.1926492,1.16313713,-18.03439085,5.843153144,-20.62847156,-14.63308669,9.486165678,-26.50703075,-14.26956339,-9.983468778,-12.93212723,-8.703281256,-10.53240649,-6.185936028,6.550158084,2.880216489,-4.514110614,11.43997409,-4.872929387,-1.926449434,clarence
3.wav,0.237215714,0.044977721,2051.536315,1598.366112,3625.371688,0.123512908,-364.4517229,49.17522326,-29.54564174,34.90587549,-17.69286375,-2.678018686,-5.878041854,-19.32609605,-33.49737418,-12.9139093,-8.905893446,-10.02537898,-23.12618278,-9.282873473,-4.914224639,-18.94649063,-17.78630682,-0.662229193,-14.96412489,-12.66302855,clarence
4.wav,0.181719884,0.057603929,2360.108729,1738.803311,3855.033611,0.138402992,-393.3029483,28.64188152,-20.67928558,11.68915974,-13.27887491,-12.00375685,0.573656237,-16.18380057,-23.58737281,-10.0303067,-21.92361061,-10.685279,-14.46492874,-6.958176242,7.698684665,-4.105253151,-7.284562657,7.251053967,-4.383704415,-0.852580639,clarence
5.wav,0.207355136,0.040860415,2490.055789,1662.87248,4043.52776,0.161023052,-429.994985,27.23201227,-10.9943385,40.66223106,-6.757173684,-16.17096047,5.846550458,-14.19673113,-21.2581239,-5.929708292,-12.47246457,-9.323101527,-9.445701566,-7.397869902,-0.357538842,-3.477708911,-8.956218228,3.238909018,-4.527132952,-1.324895892,clarence
6.wav,0.248543032,0.048566714,3631.376679,1945.830577,5508.284816,0.258421331,-382.4039767,25.96190528,-11.85857351,44.83570858,-8.004450785,-13.15276966,-4.987644709,-2.338692311,-31.33978891,-8.772653328,-15.79986733,-6.008535974,-16.26350979,-12.72400431,-1.715670216,-11.42225249,-13.3844389,-1.501101247,-9.355254369,-6.828783203,clarence
7.wav,0.257943901,0.054608583,3118.50705,1750.676189,4854.06515,0.212249499,-352.5689643,37.28319913,-17.61176092,36.52958365,-23.01125112,-0.098362469,-3.590753514,-8.591833103,-22.30800132,-11.62019099,-8.544266651,-11.24701366,-21.14709832,-13.72776224,-3.519636072,-9.092574691,-17.24504108,-2.063638757,-11.47774525,-12.34087291,clarence
8.wav,0.23565541,0.063646838,2385.819899,1721.456383,4089.892871,0.142851225,-330.9562251,37.99521237,-37.28027505,35.61801778,-21.70164447,-10.54613098,0.287104489,-12.89130493,-26.72391749,-6.592123708,-15.54554216,-12.07539431,-23.66717451,-10.57425472,-3.192163963,-13.6319128,-11.31080383,-6.382427889,-15.14451804,-8.385230626,clarence
9.wav,0.206460483,0.04675851,2148.167176,1486.75867,3523.106954,0.143226987,-394.0277531,48.01291317,-30.66660829,7.419852244,-21.08967643,-4.70854561,-1.866700545,-8.800679886,-23.64568798,-7.772253858,-1.367531668,-14.90562625,-14.83921816,-7.541073432,-5.255269249,-6.866976809,-13.67728426,-3.58972539,-13.26193803,-10.02684147,clarence
10.wav,0.230618228,0.046290413,2424.833177,1606.397269,4038.756793,0.163008673,-381.3496701,59.63973591,-17.1365087,11.54634084,-10.60403047,-4.062627178,-9.995318464,-16.08008705,-8.160151608,-8.978995803,-13.83710915,-5.305858107,-4.975680412,-12.78796331,-8.277687064,-3.449660934,-15.57462007,-3.967526101,-3.975758213,-13.50974398,dayan
11.wav,0.164129908,0.089826241,2077.576148,1966.397708,3994.406031,0.086567092,-356.3861173,20.04173045,-1.180779299,16.12457485,-5.723729704,-8.631683793,-7.892479516,-18.86038161,-11.29961966,-10.81671863,-14.62369197,-9.469721117,-10.90621882,-11.72601385,-5.327895957,-4.433096901,-8.554200603,0.302029011,-1.737470179,-2.575951572,dayan
12.wav,0.196447645,0.066390283,2066.003125,1782.377734,3796.620582,0.112098532,-363.5930955,38.37583779,-0.493660611,-0.025315733,-14.99154428,-0.898661441,-12.96627872,-11.6114269,-8.512806978,-10.54310654,-13.888343,-2.475838409,-7.641490416,-5.510151863,-3.595368364,-3.254205532,-13.12225036,-1.977384839,-3.625279895,-9.15671026,dayan
13.wav,0.195986343,0.071794234,1926.139841,1888.145238,3710.927929,0.090905311,-335.6821865,39.53137757,0.840822951,8.527451329,-19.01551992,-13.74799489,-4.542656646,-8.69316101,-13.45221754,-10.14665222,-18.41883354,-7.457107415,-11.67448414,-10.50772232,-6.356114919,-1.454319158,-6.741077446,-0.203841749,-1.087874341,-5.54007215,dayan
14.wav,0.247017218,0.070026405,3813.183201,1836.880849,5363.441086,0.31538868,-366.504687,70.17193796,-14.47952386,9.443401234,0.988342643,-2.303436683,-7.099175007,-6.12867704,-7.117624185,-2.9903529,-1.384510854,-7.345929554,-5.317035754,-6.56797143,-7.675483719,-3.38164056,-17.75605491,3.112879858,-5.322849359,-9.899174369,dayan
15.wav,0.223464312,0.074193574,4328.749709,2358.275616,6772.720791,0.292292042,-355.5799156,25.23509563,9.341504027,14.98818157,8.576203755,-2.144442958,-14.93379875,-9.354149481,-6.030106564,-9.725195841,-12.99816843,-5.197086004,-9.299214655,-9.448765189,-5.506091425,-1.695021041,-13.43910425,-1.222730862,-4.326906495,-4.77683297,dayan
16.wav,0.197134163,0.072252743,1889.742116,1744.25251,3642.532158,0.094838866,-352.1389371,53.51158369,-12.78564436,0.725972053,-11.18908317,4.638060226,-15.52411591,-8.995976326,-14.47752573,-3.650971845,-14.1482433,-6.154904903,-9.399283118,-10.14374409,-5.221500789,0.742777712,-20.11038332,-4.193786273,-4.201059984,-14.72382913,dayan
17.wav,0.208130285,0.070971631,2089.368172,1681.299793,3493.03432,0.129028193,-345.0428833,50.9994171,-19.98637516,-11.96434298,-15.66669995,-6.941862568,-2.371603258,-16.41008923,-17.29688373,-7.778607117,-16.75896885,-9.017138266,-7.475538171,0.056306102,-3.94580695,-0.218824589,-7.632062013,-3.825120884,1.115734795,2.491551382,dayan
8.wav,0.229056831,0.087457038,3520.727126,2164.727112,5584.683461,0.248168678,-313.1421971,38.60357734,-22.39041501,3.253541225,-6.892172582,-8.957483552,-20.95806779,-19.36268442,-3.87202313,-8.636836745,-15.22205801,-0.269932116,-12.13728268,-5.829773455,-13.88841263,-0.403846474,-18.42382591,-2.401356149,-6.522497022,-14.72237477,dayan
9.wav,0.17083407,0.107129745,1631.967091,1715.750335,3127.136277,0.068151854,-320.372997,44.50080064,-14.59236483,-0.40310948,-16.35598049,-17.31044062,-11.29578073,-17.5633803,-7.755446059,-10.71597328,-16.17067077,0.392305398,-4.960593353,-1.528998444,-6.285001207,-4.51819097,-12.50380381,-0.523180071,-3.504140337,-4.11226284,dayan
1.wav,0.193819628,0.060232937,2595.591311,2089.988396,4792.36105,0.142889112,-376.8876552,23.78389051,2.697863674,14.57681263,-11.02631628,-4.594543923,-7.864128984,-9.37296142,-9.332505167,-9.173103044,-13.7892807,-8.30463973,-14.20777315,-4.104228769,-6.890987792,-3.972465819,-6.265187942,-0.73578809,2.990339411,-6.096119853,deepika
10.wav,0.179350438,0.040679805,2091.242148,1509.082685,3575.74051,0.118355257,-415.4409872,25.81893414,-30.24418574,32.74529015,-28.43448138,-27.7112823,-12.35905182,-21.55187841,-15.31556489,-10.58962364,-16.89529786,-10.46466463,-18.37294253,-9.401792855,-5.256444135,-7.176627475,-1.571764112,1.299190214,4.778881486,5.525245425,deepika
2.wav,0.197613901,0.052962501,2616.120464,1957.959625,4479.799683,0.138349478,-380.2432902,1.486494061,-19.06232132,25.37770689,-22.23786306,-22.0444641,-7.411067045,-21.5315976,-17.47389325,-9.038463976,-25.4465929,-10.81833068,-16.1604353,-1.858867491,-6.624449185,-6.993301377,-0.585654632,1.903181689,0.611718758,1.770444191,deepika
3.wav,0.194307956,0.067842431,1782.030853,1569.905695,3227.434435,0.092093438,-352.0459765,45.68667544,-30.56749745,5.420688179,-22.34292733,-16.50617222,-7.875580237,-23.32131586,-14.6905852,-9.323119377,-21.56438517,-12.04776651,-11.04620989,-6.946276902,-6.244537907,-4.34748577,-2.47470806,-0.121398589,2.970007571,1.87094658,deepika
4.wav,0.200886951,0.0601849,2599.381065,2180.264864,4533.761464,0.122855635,-353.7419051,11.49582502,-22.73436056,7.526920679,-21.81105028,-23.86046898,3.357325484,-12.06158259,-16.31467869,-13.27994515,-27.07545963,-15.29685965,-13.47026098,-0.322259771,-3.242659596,-1.069836326,-0.73190957,9.022661433,11.63100045,7.989995266,deepika
